CHROM	START	END	N_SITES
11	52430000	52440000	1210
11	52440000	52450000	1313
11	52450000	52460000	225
11	52460000	52470000	1143
11	52470000	52480000	1217
11	52480000	52490000	1223
11	52490000	52500000	843
11	52500000	52510000	1454
11	52510000	52520000	781
11	52520000	52530000	1186
11	52530000	52540000	1172
11	52540000	52550000	1534
11	52550000	52560000	968
11	52560000	52570000	1291
11	52570000	52580000	768
11	52580000	52590000	562
11	52590000	52600000	844
11	52600000	52610000	742
11	52610000	52620000	581
11	52620000	52630000	566
11	52630000	52640000	947
11	52640000	52650000	726
11	52650000	52660000	707
11	52660000	52670000	1234
11	52670000	52680000	845
11	52680000	52690000	956
11	52690000	52700000	782
11	52700000	52710000	665
11	52710000	52720000	945
11	52720000	52730000	1109
11	52730000	52740000	703
11	52740000	52750000	748
11	52750000	52760000	712
11	52760000	52770000	1105
11	52770000	52780000	850
11	52780000	52790000	1103
11	52790000	52800000	1005
11	52800000	52810000	1138
11	52810000	52820000	934
11	52820000	52830000	1189
11	52830000	52840000	674
11	52840000	52850000	859
11	52850000	52860000	1011
11	52860000	52870000	1195
11	52870000	52880000	613
11	52880000	52890000	751
11	52890000	52900000	1137
11	52900000	52910000	668
11	52910000	52920000	729
11	52920000	52930000	800
11	52930000	52940000	700
11	52940000	52950000	929
11	52950000	52960000	790
11	52960000	52970000	582
11	52970000	52980000	605
11	52980000	52990000	480
11	52990000	53000000	1049
11	53000000	53010000	678
11	53010000	53020000	947
11	53020000	53030000	871
11	53030000	53040000	1294
11	53040000	53050000	755
11	53050000	53060000	1000
11	53060000	53070000	1099
11	53070000	53080000	779
11	53080000	53090000	945
11	53090000	53100000	1032
11	53100000	53110000	1154
11	53110000	53120000	883
11	53120000	53130000	814
11	53130000	53140000	955
11	53140000	53150000	717
11	53150000	53160000	882
11	53160000	53170000	855
11	53170000	53180000	1443
11	53180000	53190000	1102
11	53190000	53200000	917
11	53200000	53210000	777
11	53210000	53220000	823
11	53220000	53230000	610
11	53230000	53240000	554
11	53240000	53250000	989
11	53250000	53260000	813
11	53260000	53270000	648
11	53270000	53280000	669
11	53280000	53290000	801
11	53290000	53300000	893
11	53300000	53310000	969
11	53310000	53320000	986
11	53320000	53330000	738
11	53330000	53340000	839
11	53340000	53350000	617
11	53350000	53360000	643
11	53360000	53370000	1248
11	53370000	53380000	1188
11	53380000	53390000	833
11	53390000	53400000	563
11	53400000	53410000	897
11	53410000	53420000	939
11	53420000	53430000	862
11	53430000	53440000	757
11	53440000	53450000	1188
11	53450000	53460000	1155
11	53460000	53470000	903
11	53470000	53480000	1100
11	53480000	53490000	760
11	53490000	53500000	931
11	53500000	53510000	1120
11	53510000	53520000	1366
11	53520000	53530000	1353
11	53530000	53540000	1097
11	53540000	53550000	800
11	53550000	53560000	948
11	53560000	53570000	1416
11	53570000	53580000	1070
11	53580000	53590000	920
11	53590000	53600000	1632
11	53600000	53610000	1006
11	53610000	53620000	785
11	53620000	53630000	799
11	53630000	53640000	1373
11	53640000	53650000	820
11	53650000	53660000	1291
11	53660000	53670000	1502
11	53670000	53680000	1135
11	53680000	53690000	1139
11	53690000	53700000	1254
11	53700000	53710000	619
11	53710000	53720000	508
11	53720000	53730000	817
11	53730000	53740000	540
11	53740000	53750000	740
11	53750000	53760000	692
11	53760000	53770000	1108
11	53770000	53780000	817
11	53780000	53790000	668
11	53790000	53800000	1114
11	53800000	53810000	715
11	53810000	53820000	176
11	53820000	53830000	409
11	53830000	53840000	382
11	53840000	53850000	787
11	53850000	53860000	955
11	53860000	53870000	1136
11	53870000	53880000	1088
11	53880000	53890000	1072
11	53890000	53900000	1155
11	53900000	53910000	948
11	53910000	53920000	1140
11	53920000	53930000	1069
11	53930000	53940000	971
11	53940000	53950000	986
11	53950000	53960000	1047
11	53960000	53970000	683
11	53970000	53980000	440
11	53980000	53990000	750
11	53990000	54000000	983
11	54000000	54010000	1182
11	54010000	54020000	1098
11	54020000	54030000	1150
11	54030000	54040000	852
11	54040000	54050000	1005
11	54050000	54060000	1196
11	54060000	54070000	1215
11	54070000	54080000	1174
11	54080000	54090000	531
11	54090000	54100000	787
11	54100000	54110000	728
11	54110000	54120000	1061
11	54120000	54130000	1348
11	54130000	54140000	1058
11	54140000	54150000	1123
11	54150000	54160000	982
11	54160000	54170000	827
11	54170000	54180000	943
11	54180000	54190000	770
11	54190000	54200000	813
11	54200000	54210000	432
11	54210000	54220000	832
11	54220000	54230000	540
11	54230000	54240000	1069
11	54240000	54250000	783
11	54250000	54260000	842
11	54260000	54270000	878
11	54270000	54280000	807
11	54280000	54290000	1006
11	54290000	54300000	1077
11	54300000	54310000	698
11	54310000	54320000	1033
11	54320000	54330000	820
11	54330000	54340000	1164
11	54340000	54350000	1021
11	54350000	54360000	1066
11	54360000	54370000	744
11	54370000	54380000	711
11	54380000	54390000	532
11	54390000	54400000	1227
11	54400000	54410000	896
11	54410000	54420000	1161
11	54420000	54430000	698
11	54430000	54440000	829
11	54440000	54450000	778
11	54450000	54460000	994
11	54460000	54470000	698
11	54470000	54480000	931
11	54480000	54490000	1292
11	54490000	54500000	1064
11	54500000	54510000	1043
11	54510000	54520000	1105
11	54520000	54530000	849
11	54530000	54540000	977
11	54540000	54550000	890
11	54550000	54560000	1595
11	54560000	54570000	695
11	54570000	54580000	956
11	54580000	54590000	566
11	54590000	54600000	687
11	54600000	54610000	838
11	54610000	54620000	1297
11	54620000	54630000	746
11	54630000	54640000	774
11	54640000	54650000	868
11	54650000	54660000	930
11	54660000	54670000	664
11	54670000	54680000	567
11	54680000	54690000	958
11	54690000	54700000	1056
11	54700000	54710000	1110
11	54710000	54720000	889
11	54720000	54730000	778
11	54730000	54740000	775
11	54740000	54750000	1296
11	54750000	54760000	1245
11	54760000	54770000	1214
11	54770000	54780000	1042
11	54780000	54790000	1046
11	54790000	54800000	1348
11	54800000	54810000	1267
11	54810000	54820000	1063
11	54820000	54830000	1102
11	54830000	54840000	791
11	54840000	54850000	956
11	54850000	54860000	1073
11	54860000	54870000	779
11	54870000	54880000	1115
11	54880000	54890000	665
11	54890000	54900000	939
11	54900000	54910000	989
11	54910000	54920000	1079
11	54920000	54930000	1372
11	54930000	54940000	1027
11	54940000	54950000	1188
11	54950000	54960000	1245
11	54960000	54970000	1367
11	54970000	54980000	1226
11	54980000	54990000	1204
11	54990000	55000000	974
11	55000000	55010000	770
11	55010000	55020000	1304
11	55020000	55030000	1104
11	55030000	55040000	823
11	55040000	55050000	940
11	55050000	55060000	1046
11	55060000	55070000	938
11	55070000	55080000	1033
11	55080000	55090000	912
11	55090000	55100000	958
11	55100000	55110000	599
11	55110000	55120000	1114
11	55120000	55130000	818
11	55130000	55140000	705
11	55140000	55150000	616
11	55150000	55160000	862
11	55160000	55170000	982
11	55170000	55180000	1134
11	55180000	55190000	1108
11	55190000	55200000	988
11	55200000	55210000	661
11	55210000	55220000	1458
11	55220000	55230000	1258
11	55230000	55240000	1046
11	55240000	55250000	721
11	55250000	55260000	1012
11	55260000	55270000	1154
11	55270000	55280000	1319
11	55280000	55290000	623
11	55290000	55300000	959
11	55300000	55310000	674
11	55310000	55320000	830
11	55320000	55330000	926
11	55330000	55340000	686
11	55340000	55350000	633
11	55350000	55360000	731
11	55360000	55370000	1037
11	55370000	55380000	823
11	55380000	55390000	881
11	55390000	55400000	877
11	55400000	55410000	509
11	55410000	55420000	987
11	55420000	55430000	637
11	55430000	55440000	971
11	55440000	55450000	877
11	55450000	55460000	1098
11	55460000	55470000	1046
11	55470000	55480000	1242
11	55480000	55490000	966
11	55490000	55500000	694
11	55500000	55510000	744
11	55510000	55520000	991
11	55520000	55530000	802
11	55530000	55540000	808
11	55540000	55550000	744
11	55550000	55560000	1044
11	55560000	55570000	724
11	55570000	55580000	868
11	55580000	55590000	800
11	55590000	55600000	1029
11	55600000	55610000	1000
11	55610000	55620000	1154
11	55620000	55630000	878
11	55630000	55640000	974
11	55640000	55650000	753
11	55650000	55660000	866
11	55660000	55670000	810
11	55670000	55680000	775
11	55680000	55690000	873
11	55690000	55700000	817
11	55700000	55710000	699
11	55710000	55720000	879
11	55720000	55730000	735
11	55730000	55740000	936
11	55740000	55750000	678
11	55750000	55760000	1226
11	55760000	55770000	684
11	55770000	55780000	937
11	55780000	55790000	1004
11	55790000	55800000	908
11	55800000	55810000	956
11	55810000	55820000	406
11	55820000	55830000	761
11	55830000	55840000	637
11	55840000	55850000	788
11	55850000	55860000	308
11	55860000	55870000	1039
11	55870000	55880000	948
11	55880000	55890000	819
11	55890000	55900000	722
11	55900000	55910000	893
11	55910000	55920000	1239
11	55920000	55930000	822
11	55930000	55940000	962
11	55940000	55950000	923
11	55950000	55960000	644
11	55960000	55970000	655
11	55970000	55980000	916
11	55980000	55990000	1033
11	55990000	56000000	1063
11	56000000	56010000	724
11	56010000	56020000	922
11	56020000	56030000	907
11	56030000	56040000	916
11	56040000	56050000	811
11	56050000	56060000	842
11	56060000	56070000	831
11	56070000	56080000	619
11	56080000	56090000	816
11	56090000	56100000	915
11	56100000	56110000	701
11	56110000	56120000	1187
11	56120000	56130000	965
11	56130000	56140000	738
11	56140000	56150000	861
11	56150000	56160000	883
11	56160000	56170000	810
11	56170000	56180000	1394
11	56180000	56190000	1109
11	56190000	56200000	1311
11	56200000	56210000	922
11	56210000	56220000	673
11	56220000	56230000	1203
11	56230000	56240000	673
11	56240000	56250000	654
11	56250000	56260000	589
11	56260000	56270000	992
11	56270000	56280000	1003
11	56280000	56290000	923
11	56290000	56300000	761
11	56300000	56310000	899
11	56310000	56320000	905
11	56320000	56330000	1011
11	56330000	56340000	893
11	56340000	56350000	1486
11	56350000	56360000	848
11	56360000	56370000	1006
11	56370000	56380000	1053
11	56380000	56390000	949
11	56390000	56400000	690
11	56400000	56410000	835
11	56410000	56420000	1170
11	56420000	56430000	653
11	56430000	56440000	800
11	56440000	56450000	1088
11	56450000	56460000	817
11	56460000	56470000	939
11	56470000	56480000	760
11	56480000	56490000	1302
11	56490000	56500000	910
11	56500000	56510000	1141
11	56510000	56520000	920
11	56520000	56530000	1155
11	56530000	56540000	1257
11	56540000	56550000	807
11	56550000	56560000	729
11	56560000	56570000	817
11	56570000	56580000	939
11	56580000	56590000	1013
11	56590000	56600000	1298
11	56600000	56610000	1243
11	56610000	56620000	887
11	56620000	56630000	1033
11	56630000	56640000	728
11	56640000	56650000	1101
11	56650000	56660000	1121
11	56660000	56670000	1202
11	56670000	56680000	692
11	56680000	56690000	1323
11	56690000	56700000	1177
11	56700000	56710000	749
11	56710000	56720000	1248
11	56720000	56730000	787
11	56730000	56740000	628
11	56740000	56750000	982
11	56750000	56760000	1064
11	56760000	56770000	1014
11	56770000	56780000	970
11	56780000	56790000	932
11	56790000	56800000	1075
11	56800000	56810000	678
11	56810000	56820000	718
11	56820000	56830000	1115
11	56830000	56840000	874
11	56840000	56850000	957
11	56850000	56860000	1195
11	56860000	56870000	1064
11	56870000	56880000	1373
11	56880000	56890000	896
11	56890000	56900000	1160
11	56900000	56910000	1068
11	56910000	56920000	652
11	56920000	56930000	737
11	56930000	56940000	927
11	56940000	56950000	944
11	56950000	56960000	1368
11	56960000	56970000	616
11	56970000	56980000	796
11	56980000	56990000	1059
11	56990000	57000000	1211
11	57000000	57010000	1183
11	57010000	57020000	1198
11	57020000	57030000	1125
11	57030000	57040000	1332
11	57040000	57050000	1153
11	57050000	57060000	1162
11	57060000	57070000	917
11	57070000	57080000	740
11	57080000	57090000	1208
11	57090000	57100000	1054
11	57100000	57110000	1245
11	57110000	57120000	839
11	57120000	57130000	683
11	57130000	57140000	1004
11	57140000	57150000	1374
11	57150000	57160000	976
11	57160000	57170000	831
11	57170000	57180000	878
11	57180000	57190000	797
11	57190000	57200000	1012
11	57200000	57210000	1291
11	57210000	57220000	609
11	57220000	57230000	1322
11	57230000	57240000	641
11	57240000	57250000	698
11	57250000	57260000	920
11	57260000	57270000	642
11	57270000	57280000	852
11	57280000	57290000	885
11	57290000	57300000	642
11	57300000	57310000	1009
11	57310000	57320000	871
11	57320000	57330000	928
11	57330000	57340000	869
11	57340000	57350000	1065
11	57350000	57360000	512
11	57360000	57370000	800
11	57370000	57380000	784
11	57380000	57390000	810
11	57390000	57400000	853
11	57400000	57410000	1039
11	57410000	57420000	673
11	57420000	57430000	985
11	57430000	57440000	1142
11	57440000	57450000	780
11	57450000	57460000	974
11	57460000	57470000	1370
11	57470000	57480000	933
11	57480000	57490000	860
11	57490000	57500000	1194
11	57500000	57510000	999
11	57510000	57520000	1062
11	57520000	57530000	642
11	57530000	57540000	972
11	57540000	57550000	1330
11	57550000	57560000	397
11	57560000	57570000	948
11	57570000	57580000	889
11	57580000	57590000	777
11	57590000	57600000	1149
11	57600000	57610000	826
11	57610000	57620000	996
11	57620000	57630000	567
11	57630000	57640000	307
11	57640000	57650000	1005
11	57650000	57660000	989
11	57660000	57670000	947
11	57670000	57680000	1207
11	57680000	57690000	1204
11	57690000	57700000	1290
11	57700000	57710000	1047
11	57710000	57720000	195
11	57720000	57730000	1186
11	57730000	57740000	1009
11	57740000	57750000	480
11	57750000	57760000	1009
11	57760000	57770000	1389
11	57770000	57780000	722
11	57780000	57790000	863
11	57790000	57800000	831
11	57800000	57810000	831
11	57810000	57820000	1223
11	57820000	57830000	1119
11	57830000	57840000	951
11	57840000	57850000	1059
11	57850000	57860000	1010
11	57860000	57870000	1275
11	57870000	57880000	933
11	57880000	57890000	845
11	57890000	57900000	1249
11	57900000	57910000	873
11	57910000	57920000	716
11	57920000	57930000	404
11	57930000	57940000	962
11	57940000	57950000	1165
11	57950000	57960000	1062
11	57960000	57970000	1331
11	57970000	57980000	1513
11	57980000	57990000	1224
11	57990000	58000000	997
11	58000000	58010000	1020
11	58010000	58020000	1169
11	58020000	58030000	1135
11	58030000	58040000	1085
11	58040000	58050000	962
11	58050000	58060000	993
11	58060000	58070000	795
11	58070000	58080000	918
11	58080000	58090000	942
11	58090000	58100000	1074
11	58100000	58110000	1026
11	58110000	58120000	986
11	58120000	58130000	803
11	58130000	58140000	1156
11	58140000	58150000	935
11	58150000	58160000	872
11	58160000	58170000	965
11	58170000	58180000	748
11	58180000	58190000	982
11	58190000	58200000	1161
11	58200000	58210000	793
11	58210000	58220000	894
11	58220000	58230000	1084
11	58230000	58240000	865
11	58240000	58250000	1098
11	58250000	58260000	1066
11	58260000	58270000	849
11	58270000	58280000	944
11	58280000	58290000	1307
11	58290000	58300000	786
11	58300000	58310000	947
11	58310000	58320000	1112
11	58320000	58330000	1154
11	58330000	58340000	1356
11	58340000	58350000	1047
11	58350000	58360000	1222
11	58360000	58370000	1053
11	58370000	58380000	1473
11	58380000	58390000	1376
11	58390000	58400000	1334
11	58400000	58410000	757
11	58410000	58420000	1182
11	58420000	58430000	963
11	58430000	58440000	1023
11	58440000	58450000	1098
11	58450000	58460000	1116
11	58460000	58470000	969
11	58470000	58480000	558
11	58480000	58490000	552
11	58490000	58500000	939
11	58500000	58510000	1111
11	58510000	58520000	516
11	58520000	58530000	1043
11	58530000	58540000	768
11	58540000	58550000	1055
11	58550000	58560000	1199
11	58560000	58570000	1215
11	58570000	58580000	1139
11	58580000	58590000	851
11	58590000	58600000	1245
11	58600000	58610000	1016
11	58610000	58620000	1222
11	58620000	58630000	657
11	58630000	58640000	1163
11	58640000	58650000	1015
11	58650000	58660000	1195
11	58660000	58670000	1178
11	58670000	58680000	1078
11	58680000	58690000	715
11	58690000	58700000	1021
11	58700000	58710000	992
11	58710000	58720000	1106
11	58720000	58730000	853
11	58730000	58740000	916
11	58740000	58750000	940
11	58750000	58760000	1193
11	58760000	58770000	912
11	58770000	58780000	982
11	58780000	58790000	979
11	58790000	58800000	1015
11	58800000	58810000	1274
11	58810000	58820000	986
11	58820000	58830000	1127
11	58830000	58840000	985
11	58840000	58850000	1042
11	58850000	58860000	1108
11	58860000	58870000	1158
11	58870000	58880000	906
11	58880000	58890000	865
11	58890000	58900000	404
11	58900000	58910000	908
11	58910000	58920000	1291
